unique_id,ds,NLinear,actual,unique_id,ds,DLinear,actual,unique_id,ds,NBEATS,NHITS,actual,unique_id,ds,Informer,Autoformer,VanillaTransformer,actual
1,2022-12-27,40.526577,16,1,2022-12-27,54.183777,16,1,2022-12-27,43.269543,38.575447,16,1,2022-12-27,5.85649,49.37709,42.77412,16
1,2022-12-28,55.014072,14,1,2022-12-28,45.786263,14,1,2022-12-28,41.439537,38.21206,14,1,2022-12-28,6.346978,49.215946,42.736393,14
1,2022-12-29,75.615616,23,1,2022-12-29,44.728065,23,1,2022-12-29,43.710716,39.807613,23,1,2022-12-29,6.422306,49.565193,42.710533,23
1,2022-12-30,60.250355,22,1,2022-12-30,48.76962,22,1,2022-12-30,42.934147,39.972973,22,1,2022-12-30,6.849302,52.048096,42.713013,22
1,2022-12-31,45.863144,21,1,2022-12-31,46.066944,21,1,2022-12-31,44.176067,40.42559,21,1,2022-12-31,6.849379,50.885365,42.736187,21
1,2023-01-01,48.72802,23,1,2023-01-01,42.66989,23,1,2023-01-01,46.23999,41.042633,23,1,2023-01-01,6.849431,50.87101,42.747784,23
1,2023-01-02,40.446274,14,1,2023-01-02,51.870636,14,1,2023-01-02,44.45006,43.12108,14,1,2023-01-02,6.849492,50.588108,42.72927,14
1,2023-01-03,61.418854,16,1,2023-01-03,46.724518,16,1,2023-01-03,42.47176,43.018284,16,1,2023-01-03,6.84963,49.49425,42.722446,16
1,2023-01-04,43.651966,25,1,2023-01-04,47.645195,25,1,2023-01-04,43.274902,43.787,25,1,2023-01-04,6.849695,50.30445,42.71084,25
1,2023-01-05,46.53985,20,1,2023-01-05,47.34649,20,1,2023-01-05,44.313057,41.580673,20,1,2023-01-05,6.84875,50.90738,42.698433,20
1,2022-12-10,45.14853,64,1,2022-12-10,56.395157,64,1,2022-12-10,37.801674,38.043556,64,1,2022-12-10,6.2465,46.495663,42.75221,64
1,2022-12-11,60.2592,45,1,2022-12-11,38.85568,45,1,2022-12-11,40.182827,38.345604,45,1,2022-12-11,6.58543,47.277336,42.716236,45
1,2022-12-12,42.892986,37,1,2022-12-12,53.172935,37,1,2022-12-12,39.10156,38.755867,37,1,2022-12-12,6.649914,47.73766,42.71728,37
1,2022-12-13,49.670033,30,1,2022-12-13,45.30352,30,1,2022-12-13,36.83385,37.945156,30,1,2022-12-13,6.259714,47.38435,42.748474,30
1,2022-12-14,36.027416,19,1,2022-12-14,43.669598,19,1,2022-12-14,35.305374,37.76866,19,1,2022-12-14,6.541624,48.196514,42.76746,19
1,2022-12-15,42.071114,30,1,2022-12-15,43.418835,30,1,2022-12-15,40.238625,38.079742,30,1,2022-12-15,6.5312,48.211983,42.750046,30
1,2022-12-16,93.45923,22,1,2022-12-16,50.48018,22,1,2022-12-16,43.413494,38.697403,22,1,2022-12-16,6.359906,47.983307,42.71168,22
1,2022-12-17,52.33195,37,1,2022-12-17,49.25822,37,1,2022-12-17,39.223804,38.855797,37,1,2022-12-17,6.756531,49.39778,42.69557,37
1,2022-12-18,57.801846,20,1,2022-12-18,58.124416,20,1,2022-12-18,35.374115,35.866344,20,1,2022-12-18,6.756382,49.03788,42.68447,20
1,2022-12-19,75.69493,29,1,2022-12-19,40.387135,29,1,2022-12-19,36.387173,36.728188,29,1,2022-12-19,6.756258,48.210266,42.689636,29
1,2022-12-20,50.530823,30,1,2022-12-20,50.826603,30,1,2022-12-20,38.301315,37.686893,30,1,2022-12-20,6.756172,48.47547,42.729713,30
1,2022-12-21,81.66744,35,1,2022-12-21,39.797783,35,1,2022-12-21,34.530113,37.526066,35,1,2022-12-21,6.75606,48.48926,42.74071,35
1,2022-12-22,46.67797,22,1,2022-12-22,39.59967,22,1,2022-12-22,40.729687,38.678234,22,1,2022-12-22,6.75596,49.05786,42.718,22
1,2022-12-23,55.38592,28,1,2022-12-23,40.57245,28,1,2022-12-23,37.77997,38.55548,28,1,2022-12-23,6.508619,49.146618,42.72079,28
1,2022-12-24,43.55195,33,1,2022-12-24,42.922897,33,1,2022-12-24,39.036343,36.66115,33,1,2022-12-24,6.610503,49.46002,42.68532,33
1,2022-12-25,41.157017,20,1,2022-12-25,38.55879,20,1,2022-12-25,36.853157,36.77889,20,1,2022-12-25,6.450494,50.47069,42.71859,20
1,2022-12-26,35.949474,18,1,2022-12-26,39.43096,18,1,2022-12-26,36.488823,36.49576,18,1,2022-12-26,6.694769,50.239788,42.740665,18
1,2022-12-27,34.555237,16,1,2022-12-27,47.21991,16,1,2022-12-27,35.732315,37.44156,16,1,2022-12-27,6.278974,49.63327,42.752617,16
1,2022-12-28,46.55694,14,1,2022-12-28,44.573868,14,1,2022-12-28,38.728508,36.784878,14,1,2022-12-28,6.377964,48.61998,42.752735,14
1,2022-12-29,52.716347,23,1,2022-12-29,34.635822,23,1,2022-12-29,41.753338,38.33796,23,1,2022-12-29,6.538469,49.289974,42.716103,23
1,2022-12-30,70.4754,22,1,2022-12-30,42.346413,22,1,2022-12-30,41.93705,37.915745,22,1,2022-12-30,6.32893,50.52075,42.689186,22
1,2022-12-31,52.295105,21,1,2022-12-31,40.134724,21,1,2022-12-31,40.120277,39.29377,21,1,2022-12-31,6.848946,49.6557,42.691357,21
1,2023-01-01,73.51333,23,1,2023-01-01,39.010307,23,1,2023-01-01,41.978836,39.66419,23,1,2023-01-01,6.849008,50.847122,42.714516,23
1,2023-01-02,46.02363,14,1,2023-01-02,50.720848,14,1,2023-01-02,44.40498,39.42211,14,1,2023-01-02,6.849053,49.917797,42.72647,14
1,2023-01-03,43.231598,16,1,2023-01-03,46.7395,16,1,2023-01-03,40.208168,39.565514,16,1,2023-01-03,6.84911,49.74953,42.707546,16
1,2023-01-04,45.29507,25,1,2023-01-04,41.109116,25,1,2023-01-04,40.10132,39.3546,25,1,2023-01-04,6.849248,49.55192,42.700165,25
1,2023-01-05,41.512573,20,1,2023-01-05,40.06946,20,1,2023-01-05,38.561043,38.20546,20,1,2023-01-05,6.849308,49.36324,42.688427,20
1,2023-01-06,54.72747,23,1,2023-01-06,38.69143,23,1,2023-01-06,43.454155,38.838676,23,1,2023-01-06,6.845604,52.289116,42.914433,23
1,2022-12-11,67.05138,45,1,2022-12-11,45.422028,45,1,2022-12-11,46.30334,49.82628,45,1,2022-12-11,5.734557,44.085247,43.244858,45
1,2022-12-12,50.62213,37,1,2022-12-12,42.190075,37,1,2022-12-12,45.24655,50.096516,37,1,2022-12-12,6.290602,45.546795,42.777084,37
1,2022-12-13,48.35816,30,1,2022-12-13,44.048637,30,1,2022-12-13,44.85494,47.71139,30,1,2022-12-13,6.09758,45.108425,42.777374,30
1,2022-12-14,56.95687,19,1,2022-12-14,41.368793,19,1,2022-12-14,44.745148,46.620934,19,1,2022-12-14,6.235786,46.201332,42.808704,19
1,2022-12-15,47.6567,30,1,2022-12-15,44.72776,30,1,2022-12-15,41.863953,46.340897,30,1,2022-12-15,6.370674,46.310635,42.828228,30
1,2022-12-16,51.246185,22,1,2022-12-16,40.523796,22,1,2022-12-16,45.86252,46.878487,22,1,2022-12-16,6.769212,46.290096,42.81158,22
1,2022-12-17,25.759077,37,1,2022-12-17,43.637707,37,1,2022-12-17,46.950428,46.914352,37,1,2022-12-17,6.36758,47.47498,42.77227,37
1,2022-12-18,42.16636,20,1,2022-12-18,35.744156,20,1,2022-12-18,40.602364,45.644974,20,1,2022-12-18,6.758772,47.89398,42.756,20
1,2022-12-19,58.455917,29,1,2022-12-19,47.919613,29,1,2022-12-19,41.65342,44.7557,29,1,2022-12-19,6.75863,47.074944,42.744587,29
1,2022-12-20,36.425865,30,1,2022-12-20,41.59397,30,1,2022-12-20,42.77063,43.5801,30,1,2022-12-20,6.758516,46.908928,42.74967,30
1,2022-12-21,51.14783,35,1,2022-12-21,41.09338,35,1,2022-12-21,44.28007,44.160095,35,1,2022-12-21,6.758434,47.04373,42.791153,35
1,2022-12-22,59.595413,22,1,2022-12-22,49.859886,22,1,2022-12-22,43.577957,44.425396,22,1,2022-12-22,6.758324,47.741165,42.802784,22
1,2022-12-23,78.989746,28,1,2022-12-23,45.880703,28,1,2022-12-23,44.932392,43.598152,28,1,2022-12-23,6.758231,47.6197,42.78088,28
1,2022-12-24,56.231293,33,1,2022-12-24,38.960968,33,1,2022-12-24,46.135845,43.64337,33,1,2022-12-24,6.758808,47.830902,42.781776,33
1,2022-12-25,41.548943,20,1,2022-12-25,50.013763,20,1,2022-12-25,41.814346,41.617447,20,1,2022-12-25,6.477428,48.50579,42.746696,20
1,2022-12-26,26.085636,18,1,2022-12-26,40.047928,18,1,2022-12-26,40.600685,41.614243,18,1,2022-12-26,6.30356,48.12834,42.780155,18
1,2022-12-27,56.256702,16,1,2022-12-27,43.133385,16,1,2022-12-27,42.340057,41.58728,16,1,2022-12-27,6.35016,47.468246,42.80203,16
1,2022-12-28,70.15727,14,1,2022-12-28,49.522182,14,1,2022-12-28,42.970093,42.2258,14,1,2022-12-28,6.298599,47.447075,42.81405,14
1,2022-12-29,39.37791,23,1,2022-12-29,51.235004,23,1,2022-12-29,42.22937,43.21284,23,1,2022-12-29,6.46414,47.5048,42.81481,23
1,2022-12-30,55.627213,22,1,2022-12-30,42.981827,22,1,2022-12-30,44.462322,43.660824,22,1,2022-12-30,6.541868,49.889706,42.7781,22
1,2022-12-31,46.49068,21,1,2022-12-31,43.81653,21,1,2022-12-31,46.57071,45.74186,21,1,2022-12-31,6.331627,48.343224,42.74996,21
1,2023-01-01,68.07817,23,1,2023-01-01,40.87863,23,1,2023-01-01,45.266396,47.051476,23,1,2023-01-01,6.8508,47.96968,42.751484,23
1,2023-01-02,63.981575,14,1,2023-01-02,59.142338,14,1,2023-01-02,43.94808,45.885056,14,1,2023-01-02,6.850873,47.80026,42.77441,14
1,2023-01-03,54.057674,16,1,2023-01-03,52.60306,16,1,2023-01-03,45.338867,45.37276,16,1,2023-01-03,6.850918,46.70424,42.786884,16
1,2023-01-04,54.977947,25,1,2023-01-04,39.595802,25,1,2023-01-04,44.674103,45.814186,25,1,2023-01-04,6.850972,47.15085,42.76805,25
1,2023-01-05,76.27512,20,1,2023-01-05,47.931747,20,1,2023-01-05,45.504524,45.825684,20,1,2023-01-05,6.851104,47.388645,42.760937,20
1,2023-01-06,52.33777,23,1,2023-01-06,46.717552,23,1,2023-01-06,48.78076,46.655502,23,1,2023-01-06,6.851166,47.51639,42.749245,23
1,2023-01-07,39.0603,39,1,2023-01-07,46.290596,39,1,2023-01-07,47.667206,45.9768,39,1,2023-01-07,6.850837,48.064034,42.946968,39
1,2022-12-12,45.395966,37,1,2022-12-12,42.151787,37,1,2022-12-12,40.027878,42.645668,37,1,2022-12-12,6.162104,46.22083,42.828754,37
1,2022-12-13,46.88981,30,1,2022-12-13,47.032543,30,1,2022-12-13,41.47574,42.623886,30,1,2022-12-13,6.188167,46.12966,42.79048,30
1,2022-12-14,66.026825,19,1,2022-12-14,57.12487,19,1,2022-12-14,41.672405,40.861767,19,1,2022-12-14,6.351672,46.774254,42.791294,19
1,2022-12-15,37.998398,30,1,2022-12-15,54.267063,30,1,2022-12-15,40.79172,39.61959,30,1,2022-12-15,6.445652,47.163837,42.82214,30
1,2022-12-16,77.6211,22,1,2022-12-16,47.996635,22,1,2022-12-16,42.918526,39.725655,22,1,2022-12-16,6.417025,47.067856,42.841316,22
1,2022-12-17,69.62363,37,1,2022-12-17,48.54196,37,1,2022-12-17,44.366375,41.640244,37,1,2022-12-17,6.537504,48.250244,42.824394,37
1,2022-12-18,43.98316,20,1,2022-12-18,39.043056,20,1,2022-12-18,37.311775,39.57979,20,1,2022-12-18,6.530408,48.119316,42.786476,20
1,2022-12-19,50.06897,29,1,2022-12-19,41.56722,29,1,2022-12-19,38.70219,39.52495,29,1,2022-12-19,6.759582,47.37726,42.770855,29
1,2022-12-20,63.28533,30,1,2022-12-20,52.043633,30,1,2022-12-20,40.057945,41.983856,30,1,2022-12-20,6.759452,47.586765,42.759968,30
1,2022-12-21,36.353626,35,1,2022-12-21,36.314213,35,1,2022-12-21,38.269207,40.821304,35,1,2022-12-21,6.759346,47.383076,42.7647,35
1,2022-12-22,61.012833,22,1,2022-12-22,37.54825,22,1,2022-12-22,43.323338,43.44052,22,1,2022-12-22,6.759278,47.962475,42.804565,22
1,2022-12-23,35.892868,28,1,2022-12-23,48.251896,28,1,2022-12-23,40.19223,41.959244,28,1,2022-12-23,6.759182,48.33994,42.81538,28
1,2022-12-24,41.951473,33,1,2022-12-24,46.925926,33,1,2022-12-24,44.755577,42.26312,33,1,2022-12-24,6.7591,48.393612,42.793232,33
1,2022-12-25,33.22618,20,1,2022-12-25,46.715065,20,1,2022-12-25,39.202885,41.044888,20,1,2022-12-25,6.759652,48.834103,42.797054,20
1,2022-12-26,60.823902,18,1,2022-12-26,42.648926,18,1,2022-12-26,41.822113,42.225296,18,1,2022-12-26,6.484886,48.68817,42.76034,18
1,2022-12-27,31.166597,16,1,2022-12-27,50.008354,16,1,2022-12-27,40.702663,42.130444,16,1,2022-12-27,6.171446,48.06676,42.7929,16
1,2022-12-28,40.779015,14,1,2022-12-28,40.711624,14,1,2022-12-28,41.85562,40.61024,14,1,2022-12-28,6.443601,47.91416,42.814453,14
1,2022-12-29,75.39383,23,1,2022-12-29,47.760483,23,1,2022-12-29,39.703384,39.683044,23,1,2022-12-29,6.457648,47.803516,42.825832,23
1,2022-12-30,49.72573,22,1,2022-12-30,38.050762,22,1,2022-12-30,43.920048,40.413246,22,1,2022-12-30,6.695289,49.833412,42.825993,22
1,2022-12-31,56.717182,21,1,2022-12-31,37.44741,21,1,2022-12-31,46.32912,42.395325,21,1,2022-12-31,6.538974,48.5114,42.78995,21
1,2023-01-01,32.39887,23,1,2023-01-01,47.77336,23,1,2023-01-01,45.617516,43.350918,23,1,2023-01-01,6.528584,48.304092,42.7634,23
1,2023-01-02,59.791695,14,1,2023-01-02,45.38245,14,1,2023-01-02,41.53478,44.755695,14,1,2023-01-02,6.849028,48.240486,42.765434,14
1,2023-01-03,44.934723,16,1,2023-01-03,42.757088,16,1,2023-01-03,39.051613,41.960346,16,1,2023-01-03,6.849939,46.795887,42.787865,16
1,2023-01-04,26.88741,25,1,2023-01-04,37.413155,25,1,2023-01-04,42.89279,41.74768,25,1,2023-01-04,6.849992,47.3989,42.7999,25
1,2023-01-05,48.826122,20,1,2023-01-05,52.60934,20,1,2023-01-05,41.63439,44.26008,20,1,2023-01-05,6.85005,47.589943,42.781673,20
1,2023-01-06,29.735592,23,1,2023-01-06,42.259617,23,1,2023-01-06,44.202824,43.017677,23,1,2023-01-06,6.85019,47.49508,42.77522,23
1,2023-01-07,51.294907,39,1,2023-01-07,47.911068,39,1,2023-01-07,43.640263,42.4951,39,1,2023-01-07,6.850256,46.939404,42.763992,39
1,2023-01-08,65.44097,64,1,2023-01-08,39.74237,64,1,2023-01-08,44.9147,43.334625,64,1,2023-01-08,6.85023,42.868145,43.003216,64
1,2022-12-13,47.498844,30,1,2022-12-13,40.588963,30,1,2022-12-13,36.526978,37.925407,30,1,2022-12-13,6.011019,45.828827,41.878296,30
1,2022-12-14,29.246975,19,1,2022-12-14,36.38615,19,1,2022-12-14,35.76842,37.541615,19,1,2022-12-14,6.477082,46.60351,41.8326,19
1,2022-12-15,41.556236,30,1,2022-12-15,42.795887,30,1,2022-12-15,38.82037,37.190674,30,1,2022-12-15,6.285176,47.13179,41.832874,30
1,2022-12-16,56.23812,22,1,2022-12-16,42.31085,22,1,2022-12-16,41.109787,36.906494,22,1,2022-12-16,6.009339,46.689327,41.864513,22
1,2022-12-17,52.454063,37,1,2022-12-17,57.24444,37,1,2022-12-17,37.30535,37.06647,37,1,2022-12-17,6.621276,48.58061,41.88464,37
1,2022-12-18,48.82472,20,1,2022-12-18,37.536007,20,1,2022-12-18,32.72185,35.204437,20,1,2022-12-18,6.766884,47.488674,41.86581,20
1,2022-12-19,54.149315,29,1,2022-12-19,44.178173,29,1,2022-12-19,40.019318,36.61165,29,1,2022-12-19,6.381043,46.6959,41.82819,29
1,2022-12-20,41.452667,30,1,2022-12-20,41.857937,30,1,2022-12-20,33.161453,35.23942,30,1,2022-12-20,6.75631,47.29753,41.812725,30
1,2022-12-21,31.773617,35,1,2022-12-21,35.81215,35,1,2022-12-21,37.758778,35.445076,35,1,2022-12-21,6.756172,47.30328,41.801373,35
1,2022-12-22,46.047092,22,1,2022-12-22,54.354713,22,1,2022-12-22,39.95486,36.916725,22,1,2022-12-22,6.756059,48.18148,41.805588,22
1,2022-12-23,50.185726,28,1,2022-12-23,42.31368,28,1,2022-12-23,37.828968,36.65934,28,1,2022-12-23,6.755983,48.967007,41.846863,28
1,2022-12-24,42.21438,33,1,2022-12-24,49.16623,33,1,2022-12-24,33.77801,36.73722,33,1,2022-12-24,6.755879,49.290264,41.85919,33
1,2022-12-25,44.253395,20,1,2022-12-25,48.691185,20,1,2022-12-25,37.50547,35.304863,20,1,2022-12-25,6.755788,50.134968,41.835674,20
1,2022-12-26,37.495213,18,1,2022-12-26,44.797295,18,1,2022-12-26,39.575104,37.180435,18,1,2022-12-26,6.757227,49.469467,41.83853,18
1,2022-12-27,48.79907,16,1,2022-12-27,42.55583,16,1,2022-12-27,40.84303,36.516106,16,1,2022-12-27,6.730782,48.97484,41.80248,16
1,2022-12-28,44.537033,14,1,2022-12-28,37.059475,14,1,2022-12-28,38.56021,34.780746,14,1,2022-12-28,6.546947,49.13244,41.83714,14
1,2022-12-29,40.239986,23,1,2022-12-29,41.036606,23,1,2022-12-29,38.47255,34.48902,23,1,2022-12-29,6.452976,49.26611,41.85983,23
1,2022-12-30,56.083664,22,1,2022-12-30,41.914623,22,1,2022-12-30,38.336323,34.833954,22,1,2022-12-30,5.951554,51.082413,41.87167,22
1,2022-12-31,52.34218,21,1,2022-12-31,40.52666,21,1,2022-12-31,36.327385,36.77797,21,1,2022-12-31,6.850614,50.296055,41.871803,21
1,2023-01-01,12.360704,23,1,2023-01-01,45.275673,23,1,2023-01-01,41.465446,37.40853,23,1,2023-01-01,6.849096,51.326283,41.832767,23
1,2023-01-02,30.182335,14,1,2023-01-02,44.038464,14,1,2023-01-02,38.583378,37.794125,14,1,2023-01-02,6.441348,50.089054,41.805527,14
1,2023-01-03,47.686657,16,1,2023-01-03,42.75401,16,1,2023-01-03,40.600723,39.121056,16,1,2023-01-03,6.848967,49.957127,41.80693,16
1,2023-01-04,44.056408,25,1,2023-01-04,39.870186,25,1,2023-01-04,37.353886,37.364494,25,1,2023-01-04,6.849032,49.604298,41.82929,25
1,2023-01-05,25.692972,20,1,2023-01-05,57.30315,20,1,2023-01-05,38.597466,37.762196,20,1,2023-01-05,6.84908,49.697796,41.84127,20
1,2023-01-06,47.591106,23,1,2023-01-06,49.889755,23,1,2023-01-06,41.43222,38.080345,23,1,2023-01-06,6.849137,49.963364,41.82317,23
1,2023-01-07,59.679085,39,1,2023-01-07,41.236332,39,1,2023-01-07,39.597614,39.24697,39,1,2023-01-07,6.84927,50.235733,41.817074,39
1,2023-01-08,57.068207,64,1,2023-01-08,43.85857,64,1,2023-01-08,37.793736,36.869778,64,1,2023-01-08,6.849328,50.6074,41.805637,64
1,2023-01-09,34.370464,38,1,2023-01-09,39.047577,38,1,2023-01-09,40.01454,37.70883,38,1,2023-01-09,6.845685,44.51033,42.029404,38
1,2022-12-14,58.014866,19,1,2022-12-14,38.295937,19,1,2022-12-14,36.009884,33.384384,19,1,2022-12-14,6.206166,46.967674,41.964825,19
1,2022-12-15,57.138412,30,1,2022-12-15,50.00071,30,1,2022-12-15,36.44145,33.651676,30,1,2022-12-15,6.493913,47.935608,41.819782,30
1,2022-12-16,62.310486,22,1,2022-12-16,41.60722,22,1,2022-12-16,38.594494,32.677586,22,1,2022-12-16,6.316668,46.665096,41.82021,22
1,2022-12-17,43.700382,37,1,2022-12-17,42.86598,37,1,2022-12-17,37.974617,33.72085,37,1,2022-12-17,6.237375,48.35717,41.85181,37
1,2022-12-18,56.56877,20,1,2022-12-18,38.550613,20,1,2022-12-18,34.418396,32.254818,20,1,2022-12-18,6.314802,47.292957,41.871998,20
1,2022-12-19,71.74902,29,1,2022-12-19,42.486526,29,1,2022-12-19,36.513916,34.946884,29,1,2022-12-19,6.533534,46.773075,41.85233,29
1,2022-12-20,40.076477,30,1,2022-12-20,37.902866,30,1,2022-12-20,31.070728,36.32111,30,1,2022-12-20,6.566711,46.94037,41.815865,30
1,2022-12-21,44.405342,35,1,2022-12-21,37.965927,35,1,2022-12-21,37.992237,35.085487,35,1,2022-12-21,6.75741,47.23992,41.80068,35
1,2022-12-22,42.693665,22,1,2022-12-22,53.31985,22,1,2022-12-22,38.978764,38.073242,22,1,2022-12-22,6.757278,48.61357,41.78939,22
1,2022-12-23,33.45909,28,1,2022-12-23,39.117146,28,1,2022-12-23,39.475517,36.122635,28,1,2022-12-23,6.75717,49.352203,41.793373,28
1,2022-12-24,51.431526,33,1,2022-12-24,45.31449,33,1,2022-12-24,40.498413,38.513027,33,1,2022-12-24,6.757102,49.116676,41.83421,33
1,2022-12-25,39.79929,20,1,2022-12-25,38.802418,20,1,2022-12-25,36.33985,36.48993,20,1,2022-12-25,6.75701,49.737915,41.84706,20
1,2022-12-26,34.606895,18,1,2022-12-26,39.84857,18,1,2022-12-26,36.976425,38.424744,18,1,2022-12-26,6.756928,49.22829,41.82292,18
1,2022-12-27,58.359283,16,1,2022-12-27,40.204304,16,1,2022-12-27,36.998425,38.00904,16,1,2022-12-27,6.758294,48.42066,41.824837,16
1,2022-12-28,64.741936,14,1,2022-12-28,41.068695,14,1,2022-12-28,38.981495,37.994095,14,1,2022-12-28,6.671506,48.69474,41.790543,14
1,2022-12-29,48.86123,23,1,2022-12-29,42.43555,23,1,2022-12-29,38.53289,39.828163,23,1,2022-12-29,6.50859,49.61674,41.825928,23
1,2022-12-30,63.84716,22,1,2022-12-30,47.04055,22,1,2022-12-30,37.088615,37.79093,22,1,2022-12-30,6.351842,49.728813,41.849182,22
1,2022-12-31,37.620872,21,1,2022-12-31,38.48511,21,1,2022-12-31,39.061172,40.24363,21,1,2022-12-31,6.300238,49.134026,41.861275,21
1,2023-01-01,73.79996,23,1,2023-01-01,42.371483,23,1,2023-01-01,44.923306,42.306313,23,1,2023-01-01,6.350796,50.22933,41.86115,23
1,2023-01-02,45.942753,14,1,2023-01-02,50.273003,14,1,2023-01-02,41.852375,42.196278,14,1,2023-01-02,6.535545,49.679573,41.821014,14
1,2023-01-03,57.91965,16,1,2023-01-03,47.343624,16,1,2023-01-03,37.52065,39.742634,16,1,2023-01-03,6.632919,49.564552,41.79433,16
1,2023-01-04,53.8619,25,1,2023-01-04,43.59523,25,1,2023-01-04,37.71694,39.27482,25,1,2023-01-04,6.847568,49.970913,41.795773,25
1,2023-01-05,42.09302,20,1,2023-01-05,46.22458,20,1,2023-01-05,41.46337,38.960354,20,1,2023-01-05,6.847651,50.927704,41.81803,20
1,2023-01-06,73.579994,23,1,2023-01-06,39.888386,23,1,2023-01-06,40.195053,37.79897,23,1,2023-01-06,6.847708,50.06938,41.829754,23
1,2023-01-07,52.23239,39,1,2023-01-07,46.502934,39,1,2023-01-07,40.68451,39.197006,39,1,2023-01-07,6.847779,51.88611,41.81199,39
1,2023-01-08,44.48095,64,1,2023-01-08,41.3101,64,1,2023-01-08,44.385036,40.33699,64,1,2023-01-08,6.847926,50.8286,41.80571,64
1,2023-01-09,60.87832,38,1,2023-01-09,36.78064,38,1,2023-01-09,40.91815,41.361233,38,1,2023-01-09,6.848,49.800755,41.794216,38
1,2023-01-10,45.15112,30,1,2023-01-10,44.30759,30,1,2023-01-10,40.348568,40.234165,30,1,2023-01-10,6.84593,45.057446,42.01514,30
1,2022-12-15,55.69934,30,1,2022-12-15,42.44162,30,1,2022-12-15,34.24114,27.439342,30,1,2022-12-15,6.459702,44.76751,41.936886,30
1,2022-12-16,54.392876,22,1,2022-12-16,50.150414,22,1,2022-12-16,39.085163,29.904356,22,1,2022-12-16,6.412896,45.84909,41.738003,22
1,2022-12-17,54.132626,37,1,2022-12-17,43.6359,37,1,2022-12-17,40.442158,31.140612,37,1,2022-12-17,6.472157,47.401657,41.738647,37
1,2022-12-18,60.37268,20,1,2022-12-18,44.420666,20,1,2022-12-18,36.480328,30.96193,20,1,2022-12-18,6.269922,46.66734,41.76919,20
1,2022-12-19,57.949158,29,1,2022-12-19,42.197483,29,1,2022-12-19,41.258247,31.70216,29,1,2022-12-19,5.907574,45.78502,41.788696,29
1,2022-12-20,46.10773,30,1,2022-12-20,47.49252,30,1,2022-12-20,38.495228,31.823387,30,1,2022-12-20,6.619624,46.79521,41.770542,30
1,2022-12-21,44.94577,35,1,2022-12-21,37.970757,35,1,2022-12-21,36.37711,32.189163,35,1,2022-12-21,6.767392,46.825054,41.735027,35
