unique_id,ds,NLinear,actual,unique_id,ds,DLinear,actual,unique_id,ds,NBEATS,NHITS,actual,unique_id,ds,Informer,Autoformer,VanillaTransformer,actual
1,2022-12-15,8.578726,4,1,2022-12-15,6.676477,4,1,2022-12-15,7.779644,8.199876,4,1,2022-12-15,3.405212,8.500507,7.023556,4
1,2022-12-16,12.545147,5,1,2022-12-16,7.531433,5,1,2022-12-16,7.474132,8.202962,5,1,2022-12-16,3.370268,9.035503,7.015179,5
1,2022-12-17,11.503315,11,1,2022-12-17,8.317089,11,1,2022-12-17,7.651682,8.37653,11,1,2022-12-17,3.124508,9.066668,7.005354,11
1,2022-12-18,9.71708,7,1,2022-12-18,6.451,7,1,2022-12-18,7.489318,8.487419,7,1,2022-12-18,3.593404,8.70112,7.000508,7
1,2022-12-19,15.005858,11,1,2022-12-19,7.715462,11,1,2022-12-19,7.738497,8.357408,11,1,2022-12-19,3.56746,9.189091,7.0091,11
1,2022-12-20,7.959844,6,1,2022-12-20,7.56114,6,1,2022-12-20,7.1212,7.824216,6,1,2022-12-20,3.568686,9.199785,7.019073,6
1,2022-12-21,12.384999,5,1,2022-12-21,6.274339,5,1,2022-12-21,7.457584,7.92758,5,1,2022-12-21,3.570336,8.561781,7.03159,5
1,2022-12-22,10.696031,7,1,2022-12-22,8.864669,7,1,2022-12-22,7.484608,7.885494,7,1,2022-12-22,3.571427,8.660094,7.040442,7
1,2022-12-23,7.162024,7,1,2022-12-23,9.586559,7,1,2022-12-23,7.182307,8.382024,7,1,2022-12-23,3.570434,8.273886,7.040822,7
1,2022-12-24,17.068148,4,1,2022-12-24,7.470437,4,1,2022-12-24,7.404016,8.159893,4,1,2022-12-24,3.570217,8.084366,7.042825,4
1,2022-12-25,9.116884,4,1,2022-12-25,8.900802,4,1,2022-12-25,7.449002,7.965589,4,1,2022-12-25,3.569507,7.883692,7.037282,4
1,2022-12-26,9.597628,1,1,2022-12-26,7.379166,1,1,2022-12-26,7.93197,8.32996,1,1,2022-12-26,3.707729,7.635421,7.039835,1
1,2022-12-27,9.23909,4,1,2022-12-27,6.758306,4,1,2022-12-27,7.457302,8.244586,4,1,2022-12-27,3.334401,7.840266,7.047373,4
1,2022-12-28,6.809595,3,1,2022-12-28,8.53965,3,1,2022-12-28,7.61697,8.577312,3,1,2022-12-28,3.774804,7.95717,7.043488,3
1,2022-12-29,7.83219,4,1,2022-12-29,8.120323,4,1,2022-12-29,7.852442,8.709734,4,1,2022-12-29,3.515232,8.203588,7.042874,4
1,2022-12-30,10.74739,7,1,2022-12-30,6.988091,7,1,2022-12-30,7.907862,8.244096,7,1,2022-12-30,3.671558,8.591623,7.037024,7
1,2022-12-31,14.728196,4,1,2022-12-31,7.536124,4,1,2022-12-31,7.5974,8.570982,4,1,2022-12-31,3.868191,8.375921,7.031894,4
1,2023-01-01,7.23988,10,1,2023-01-01,6.988917,10,1,2023-01-01,7.82581,8.523901,10,1,2023-01-01,3.983996,8.104318,7.03487,10
1,2023-01-02,8.636002,2,1,2023-01-02,8.318536,2,1,2023-01-02,7.958182,8.370546,2,1,2023-01-02,3.967611,7.881153,7.04137,2
1,2023-01-03,10.508795,19,1,2023-01-03,7.963107,19,1,2023-01-03,7.862222,8.467058,19,1,2023-01-03,3.96662,7.929184,7.04225,19
1,2023-01-04,9.420263,7,1,2023-01-04,7.378816,7,1,2023-01-04,7.924276,8.0364,7,1,2023-01-04,3.968405,7.728925,7.039994,7
1,2023-01-05,14.647377,3,1,2023-01-05,7.942858,3,1,2023-01-05,7.665133,8.084485,3,1,2023-01-05,3.97032,7.622164,7.038624,3
